datetime,opt50Code,opt300Code,share50,share300,inOpt50Price,outOpt50Price,inOpt300Price,outOpt300Price,profit50,profit300,profit total
2021-04-27,OP10003264,OP10003292,-15115.860826924947,-10000,0.003800000064074993,0.003800000064074993,0.0034000000450760126,0.0034000000450760126,-0.0,-0.0,85.26019231263774
2021-04-13,OP10003264,OP10003291,-10052.662352000847,-10000,0.03180000185966492,0.003800000064074993,0.04969999939203262,0.0034000000450760126,281.47456390648296,462.9999934695661,-207.34452871968878
2021-04-14,OP10003264,OP10003291,-10052.662352000847,-10000,0.029999999329447746,0.029999999329447746,0.03530000150203705,0.03530000150203705,-0.0,-0.0,162.09479656897616
2021-04-15,OP10003264,OP10003291,-10052.662352000847,-10000,0.01769999973475933,0.01769999973475933,0.04619999974966049,0.04619999974966049,-0.0,-0.0,14.647760378915478
2021-04-16,OP10003264,OP10003291,-21115.862108941623,-10000,0.020400000736117363,0.020400000736117363,0.03139999881386757,0.03139999881386757,-0.0,-0.0,120.85781094121275
2021-04-19,OP10003264,OP10003291,-21115.862108941623,-10000,0.04170000180602074,0.04170000180602074,0.007000000216066837,0.007000000216066837,-0.0,-0.0,-205.76789953438134
2021-04-20,OP10003264,OP10003291,-2677.588178446526,-10000,0.03370000049471855,0.03370000049471855,0.006800000090152025,0.006800000090152025,-0.0,-0.0,170.92692581995723
2021-04-21,OP10003264,OP10003291,-2677.588178446526,-10000,0.033900000154972076,0.033900000154972076,0.005499999970197678,0.005499999970197678,-0.0,-0.0,12.464484473555316
2021-04-22,OP10003264,OP10003291,-2677.588178446526,-10000,0.0210999995470047,0.0210999995470047,0.003800000064074993,0.003800000064074993,-0.0,-0.0,51.273129373228635
2021-04-23,OP10003264,OP10003291,-2677.588178446526,-10000,0.03150000050663948,0.03150000050663948,0.0015999999595806003,0.0015999999595806003,-0.0,-0.0,-5.846918580406687
2021-04-26,OP10003264,OP10003291,-794.2439893327713,-10000,0.0066999997943639755,0.0066999997943639755,0.0020000000949949026,0.0020000000949949026,-0.0,-0.0,62.404187378511295
2021-04-27,OP10003264,OP10003291,-3250.223021533764,-10000,0.003800000064074993,0.003800000064074993,0.00019999999494757503,0.00019999999494757503,-0.0,-0.0,20.30330835532196
2021-04-14,OP10003264,OP10003292,-14305.588180947714,-10000,0.029999999329447746,0.003800000064074993,0.07840000092983246,0.00019999999494757503,374.80639983155527,782.0000093488488,-251.31978179099937
2021-04-15,OP10003264,OP10003292,-14305.588180947714,-10000,0.01769999973475933,0.01769999973475933,0.09600000083446503,0.09600000083446503,-0.0,-0.0,-0.04127021888942295
2021-04-16,OP10003264,OP10003292,-34214.46944189405,-10000,0.020400000736117363,0.020400000736117363,0.07500000298023224,0.07500000298023224,-0.0,-0.0,171.3748761287534
2021-04-19,OP10003264,OP10003292,-34214.46944189405,-10000,0.04170000180602074,0.04170000180602074,0.022299999371170998,0.022299999371170998,-0.0,-0.0,-201.76819962790717
2021-04-20,OP10003264,OP10003292,-7059.206036865174,-10000,0.03370000049471855,0.03370000049471855,0.0215000007301569,0.0215000007301569,-0.0,-0.0,281.71578681080194
2021-04-21,OP10003264,OP10003292,-7059.206036865174,-10000,0.033900000154972076,0.033900000154972076,0.019500000402331352,0.019500000402331352,-0.0,-0.0,18.588164469222797
2021-04-22,OP10003264,OP10003292,-7059.206036865174,-10000,0.0210999995470047,0.0210999995470047,0.01510000042617321,0.01510000042617321,-0.0,-0.0,134.35784132522264
2021-04-23,OP10003264,OP10003292,-7059.206036865174,-10000,0.03150000050663948,0.03150000050663948,0.006300000008195639,0.006300000008195639,-0.0,-0.0,14.584254622118266
2021-04-26,OP10003264,OP10003292,-2848.343388415961,-10000,0.0066999997943639755,0.0066999997943639755,0.011099999770522118,0.011099999770522118,-0.0,-0.0,127.06831711909106
2021-04-27,OP10003264,OP10003292,-15115.860826924947,-10000,0.003800000064074993,0.003800000064074993,0.0034000000450760126,0.0034000000450760126,-0.0,-0.0,85.26019231263774
2021-04-15,OP10003263,OP10003291,-6430.021590308452,-10000,0.060600001364946365,0.003800000064074993,0.04619999974966049,0.0034000000450760126,365.2252346941511,427.9999970458448,-169.8864232437894
2021-04-16,OP10003263,OP10003291,-6430.021590308452,-10000,0.06830000132322311,0.06830000132322311,0.03139999881386757,0.03139999881386757,-0.0,-0.0,98.48884338083556
2021-04-19,OP10003263,OP10003291,-6430.021590308452,-10000,0.11140000075101852,0.11140000075101852,0.007000000216066837,0.007000000216066837,-0.0,-0.0,-33.133940884999106
2021-04-20,OP10003263,OP10003291,-1614.9896357594764,-10000,0.10189999639987946,0.10189999639987946,0.006800000090152025,0.006800000090152025,-0.0,-0.0,63.085234344996564
2021-04-21,OP10003263,OP10003291,-1614.9896357594764,-10000,0.10570000112056732,0.10570000112056732,0.005499999970197678,0.005499999970197678,-0.0,-0.0,6.863032959795488
2021-04-22,OP10003263,OP10003291,-1614.9896357594764,-10000,0.08659999817609787,0.08659999817609787,0.003800000064074993,0.003800000064074993,-0.0,-0.0,47.84630585952049
2021-04-23,OP10003263,OP10003291,-1614.9896357594764,-10000,0.11240000277757645,0.11240000277757645,0.0015999999595806003,0.0015999999595806003,-0.0,-0.0,-19.666738988990772
2021-04-26,OP10003263,OP10003291,-475.90557123145305,-10000,0.060100000351667404,0.060100000351667404,0.0020000000949949026,0.0020000000949949026,-0.0,-0.0,80.46396051389556
2021-04-27,OP10003263,OP10003291,-475.90557123145305,-10000,0.06710000336170197,0.06710000336170197,0.00019999999494757503,0.00019999999494757503,-0.0,-0.0,14.668660569360888
2021-04-20,OP10003264,OP10003292,-5444.656819690409,-10000,0.03370000049471855,0.06710000336170197,0.0215000007301569,0.00019999999494757503,-181.85155338740046,213.00000735209323,-159.6977515155988
2021-04-21,OP10003264,OP10003292,-5444.656819690409,-10000,0.033900000154972076,0.033900000154972076,0.019500000402331352,0.019500000402331352,-0.0,-0.0,18.911073764120346
2021-04-22,OP10003264,OP10003292,-5444.656819690409,-10000,0.0210999995470047,0.0210999995470047,0.01510000042617321,0.01510000042617321,-0.0,-0.0,113.69161036379238
2021-04-23,OP10003264,OP10003292,-5444.656819690409,-10000,0.03150000050663948,0.03150000050663948,0.006300000008195639,0.006300000008195639,-0.0,-0.0,31.375568030113406
2021-04-26,OP10003264,OP10003292,-2848.343388415961,-10000,0.0066999997943639755,0.0066999997943639755,0.011099999770522118,0.011099999770522118,-0.0,-0.0,87.02749538315305
2021-04-27,OP10003264,OP10003292,-15115.860826924947,-10000,0.003800000064074993,0.003800000064074993,0.0034000000450760126,0.0034000000450760126,-0.0,-0.0,85.26019231263774
2021-04-21,OP10003264,OP10003292,-4836.47867720829,-10000,0.033900000154972076,0.003800000064074993,0.019500000402331352,0.0034000000450760126,145.57800862359133,161.0000035725534,-153.40918952233372
2021-04-22,OP10003264,OP10003292,-4836.47867720829,-10000,0.0210999995470047,0.0210999995470047,0.01510000042617321,0.01510000042617321,-0.0,-0.0,105.90692977026879
2021-04-23,OP10003264,OP10003292,-4836.47867720829,-10000,0.03150000050663948,0.03150000050663948,0.006300000008195639,0.006300000008195639,-0.0,-0.0,37.700621295556346
2021-04-26,OP10003264,OP10003292,-2848.343388415961,-10000,0.0066999997943639755,0.0066999997943639755,0.011099999770522118,0.011099999770522118,-0.0,-0.0,71.94467701640609
2021-04-27,OP10003264,OP10003292,-15115.860826924947,-10000,0.003800000064074993,0.003800000064074993,0.0034000000450760126,0.0034000000450760126,-0.0,-0.0,85.26019231263774
2021-04-29,OP10003329,OP10003358,-11512.355834959899,-10000,0.07240000367164612,0.003800000064074993,0.15199999511241913,0.0034000000450760126,789.7476518098915,1485.9999506734312,-222.43775933348533
2021-04-30,OP10003329,OP10003358,-11512.355834959899,-10000,0.055799998342990875,0.055799998342990875,0.17679999768733978,0.17679999768733978,-0.0,-0.0,-56.894857543496954
2021-05-06,OP10003329,OP10003358,-11512.355834959899,-10000,0.03440000116825104,0.03440000116825104,0.2168000042438507,0.2168000042438507,-0.0,-0.0,-153.63568322236773
2021-05-07,OP10003329,OP10003358,-32753.804179400042,-10000,0.019300000742077827,0.019300000742077827,0.2655999958515167,0.2655999958515167,-0.0,-0.0,-314.16333806250805
2021-05-10,OP10003329,OP10003358,-32753.804179400042,-10000,0.016699999570846558,0.016699999570846558,0.26010000705718994,0.26010000705718994,-0.0,-0.0,140.15981717198758
2021-05-11,OP10003329,OP10003358,-32753.804179400042,-10000,0.02419999986886978,0.02419999986886978,0.2370000034570694,0.2370000034570694,-0.0,-0.0,-14.653505105689192
2021-05-12,OP10003329,OP10003358,-32753.804179400042,-10000,0.02459999918937683,0.02459999918937683,0.2117999941110611,0.2117999941110611,-0.0,-0.0,238.89859404430203
2021-05-13,OP10003329,OP10003358,-32753.804179400042,-10000,0.01549999974668026,0.01549999974668026,0.2551000118255615,0.2551000118255615,-0.0,-0.0,-134.94057736627127
2021-05-14,OP10003329,OP10003358,-32753.804179400042,-10000,0.04540000110864639,0.04540000110864639,0.14589999616146088,0.14589999616146088,-0.0,-0.0,112.66136706737325
2021-05-17,OP10003329,OP10003358,-21260.92371646381,-10000,0.05810000002384186,0.05810000002384186,0.09709999710321426,0.09709999710321426,-0.0,-0.0,72.02671303556093
2021-05-18,OP10003329,OP10003358,-21260.92371646381,-10000,0.0560000017285347,0.0560000017285347,0.08980000019073486,0.08980000019073486,-0.0,-0.0,117.64787268602356
2021-05-19,OP10003329,OP10003358,-21260.92371646381,-10000,0.035599999129772186,0.035599999129772186,0.09480000287294388,0.09480000287294388,-0.0,-0.0,383.72287224586313
2021-05-20,OP10003329,OP10003358,-21260.92371646381,-10000,0.03799999877810478,0.03799999877810478,0.08129999786615372,0.08129999786615372,-0.0,-0.0,83.97384062516232
2021-05-21,OP10003329,OP10003358,-21260.92371646381,-10000,0.015200000256299973,0.015200000256299973,0.12430000305175781,0.12430000305175781,-0.0,-0.0,54.748977451538735
2021-05-24,OP10003329,OP10003358,-21260.92371646381,-10000,0.014000000432133675,0.014000000432133675,0.09929999709129333,0.09929999709129333,-0.0,-0.0,275.5131643260144
2021-05-25,OP10003329,OP10003358,-21260.92371646381,-10000,0.13199999928474426,0.13199999928474426,0.0044999998062849045,0.0044999998062849045,-0.0,-0.0,-1560.7890012980865
2021-06-11,OP10002865,OP10003191,-8236.017638974738,-10000,0.06300000101327896,0.13199999928474426,0.07000000029802322,0.0044999998062849045,-568.2852028530147,655.0000049173832,-188.56042238699877
2021-06-15,OP10002865,OP10003191,-8236.017638974738,-10000,0.03060000017285347,0.03060000017285347,0.09560000151395798,0.09560000151395798,-0.0,-0.0,10.846966265193146
2021-06-16,OP10002865,OP10003191,-22357.14392240904,-10000,0.018799999728798866,0.018799999728798866,0.14820000529289246,0.14820000529289246,-0.0,-0.0,-428.81502599220136
2021-06-17,OP10002865,OP10003191,-22357.14392240904,-10000,0.011699999682605267,0.011699999682605267,0.13439999520778656,0.13439999520778656,-0.0,-0.0,296.7358237329201
2021-06-18,OP10002865,OP10003191,-53328.5441491579,-10000,0.006099999882280827,0.006099999882280827,0.12620000541210175,0.12620000541210175,-0.0,-0.0,207.19989945816354
2021-06-21,OP10002865,OP10003191,-53328.5441491579,-10000,0.002099999925121665,0.002099999925121665,0.13210000097751617,0.13210000097751617,-0.0,-0.0,154.31421865784776
2021-06-22,OP10002865,OP10003191,-196902.6317231578,-10000,0.0010000000474974513,0.0010000000474974513,0.10400000214576721,0.10400000214576721,-0.0,-0.0,339.66138035544077
2021-06-24,OP10003418,OP10003446,-10906.127877706878,-10000,0.0681999996304512,0.0010000000474974513,0.12890000641345978,0.10400000214576721,732.8917888335425,249.00004267692566,-216.16936225548912
2021-06-25,OP10003418,OP10003446,-10906.127877706878,-10000,0.0982000008225441,0.0982000008225441,0.08410000056028366,0.08410000056028366,-0.0,-0.0,120.81620919943725
2021-06-28,OP10003418,OP10003446,-10906.127877706878,-10000,0.08569999784231186,0.08569999784231186,0.0803999975323677,0.0803999975323677,-0.0,-0.0,173.32666125328942
2021-06-29,OP10003418,OP10003446,-10906.127877706878,-10000,0.06759999692440033,0.06759999692440033,0.10360000282526016,0.10360000282526016,-0.0,-0.0,-34.599128331569545
2021-06-30,OP10003418,OP10003446,-10906.127877706878,-10000,0.07540000230073929,0.07540000230073929,0.09139999747276306,0.09139999747276306,-0.0,-0.0,36.93219744381716
2021-07-01,OP10003418,OP10003446,-10906.127877706878,-10000,0.06700000166893005,0.06700000166893005,0.11240000277757645,0.11240000277757645,-0.0,-0.0,-118.38857198480376
2021-07-02,OP10003418,OP10003446,-10906.127877706878,-10000,0.032499998807907104,0.032499998807907104,0.17430000007152557,0.17430000007152557,-0.0,-0.0,-242.73852995592182
2021-07-05,OP10003418,OP10003446,-32817.86754952278,-10000,0.02850000001490116,0.02850000001490116,0.15700000524520874,0.15700000524520874,-0.0,-0.0,216.62444661036432
2021-07-06,OP10003418,OP10003446,-32817.86754952278,-10000,0.030300000682473183,0.030300000682473183,0.1500999927520752,0.1500999927520752,-0.0,-0.0,9.927941433904266
2021-07-07,OP10003418,OP10003446,-32817.86754952278,-10000,0.03180000185966492,0.03180000185966492,0.11050000041723251,0.11050000041723251,-0.0,-0.0,346.7730833912202
2021-07-08,OP10003418,OP10003446,-32817.86754952278,-10000,0.01850000023841858,0.01850000023841858,0.14169999957084656,0.14169999957084656,-0.0,-0.0,124.4777000783601
2021-07-09,OP10003418,OP10003446,-32817.86754952278,-10000,0.014999999664723873,0.014999999664723873,0.15809999406337738,0.15809999406337738,-0.0,-0.0,-49.13738967454162
2021-07-12,OP10003418,OP10003446,-32817.86754952278,-10000,0.020099999383091927,0.020099999383091927,0.11110000312328339,0.11110000312328339,-0.0,-0.0,302.6287941409337
2021-07-13,OP10003418,OP10003446,-32817.86754952278,-10000,0.021299999207258224,0.021299999207258224,0.09759999811649323,0.09759999811649323,-0.0,-0.0,95.61861477896142
2021-07-14,OP10003418,OP10003446,-32817.86754952278,-10000,0.009200000204145908,0.009200000204145908,0.13300000131130219,0.13300000131130219,-0.0,-0.0,43.096132685408065
2021-07-15,OP10003418,OP10003446,-73274.4136691477,-10000,0.0210999995470047,0.0210999995470047,0.08089999854564667,0.08089999854564667,-0.0,-0.0,130.46742538320723
2021-07-16,OP10003418,OP10003446,-29203.2077210698,-10000,0.011599999852478504,0.011599999852478504,0.1145000010728836,0.1145000010728836,-0.0,-0.0,360.1068822011199
2021-07-19,OP10003418,OP10003446,-29203.2077210698,-10000,0.012799999676644802,0.012799999676644802,0.09480000287294388,0.09480000287294388,-0.0,-0.0,161.95613786902163
2021-07-20,OP10003418,OP10003446,-29203.2077210698,-10000,0.009200000204145908,0.009200000204145908,0.10220000147819519,0.10220000147819519,-0.0,-0.0,31.131546338613788
2021-07-21,OP10003418,OP10003446,-61686.15738438382,-10000,0.009499999694526196,0.009499999694526196,0.07199999690055847,0.07199999690055847,-0.0,-0.0,293.2390983425766
2021-07-22,OP10003418,OP10003446,-61686.15738438382,-10000,0.007699999958276749,0.007699999958276749,0.061900001019239426,0.061900001019239426,-0.0,-0.0,212.0350258353232
2021-07-23,OP10003418,OP10003446,-61686.15738438382,-10000,0.0031999999191612005,0.0031999999191612005,0.09939999878406525,0.09939999878406525,-0.0,-0.0,-97.41226700564317
2021-07-26,OP10003418,OP10003446,-144072.60057809058,-10000,0.000699999975040555,0.000699999975040555,0.26649999618530273,0.26649999618530273,-0.0,-0.0,-1516.784583998398
2021-07-27,OP10003418,OP10003446,-851659.022256761,-10000,0.0003000000142492354,0.0003000000142492354,0.4415999948978424,0.4415999948978424,-0.0,-0.0,-1693.370952543057
2021-06-25,OP10003418,OP10003446,-6740.051035492866,-10000,0.0982000008225441,0.0003000000142492354,0.08410000056028366,0.4415999948978424,659.8510018227001,-3574.9999433755875,-173.09212770699622
2021-06-28,OP10003418,OP10003446,-6740.051035492866,-10000,0.08569999784231186,0.08569999784231186,0.0803999975323677,0.0803999975323677,-0.0,-0.0,121.25068830973775
2021-06-29,OP10003418,OP10003446,-6740.051035492866,-10000,0.06759999692440033,0.06759999692440033,0.10360000282526016,0.10360000282526016,-0.0,-0.0,-110.00512299973313
2021-06-30,OP10003418,OP10003446,-14430.679979803408,-10000,0.07540000230073929,0.07540000230073929,0.09139999747276306,0.09139999747276306,-0.0,-0.0,69.42761921132768
2021-07-01,OP10003418,OP10003446,-14430.679979803408,-10000,0.06700000166893005,0.06700000166893005,0.11240000277757645,0.11240000277757645,-0.0,-0.0,-88.78233210034836
2021-07-02,OP10003418,OP10003446,-14430.679979803408,-10000,0.032499998807907104,0.032499998807907104,0.17430000007152557,0.17430000007152557,-0.0,-0.0,-121.14147234976707
2021-07-05,OP10003418,OP10003446,-32817.86754952278,-10000,0.02850000001490116,0.02850000001490116,0.15700000524520874,0.15700000524520874,-0.0,-0.0,230.722650764637
2021-07-06,OP10003418,OP10003446,-32817.86754952278,-10000,0.030300000682473183,0.030300000682473183,0.1500999927520752,0.1500999927520752,-0.0,-0.0,9.927941433904266
2021-07-07,OP10003418,OP10003446,-32817.86754952278,-10000,0.03180000185966492,0.03180000185966492,0.11050000041723251,0.11050000041723251,-0.0,-0.0,346.7730833912202
2021-07-08,OP10003418,OP10003446,-32817.86754952278,-10000,0.01850000023841858,0.01850000023841858,0.14169999957084656,0.14169999957084656,-0.0,-0.0,124.4777000783601
2021-07-09,OP10003418,OP10003446,-32817.86754952278,-10000,0.014999999664723873,0.014999999664723873,0.15809999406337738,0.15809999406337738,-0.0,-0.0,-49.13738967454162
2021-07-12,OP10003418,OP10003446,-32817.86754952278,-10000,0.020099999383091927,0.020099999383091927,0.11110000312328339,0.11110000312328339,-0.0,-0.0,302.6287941409337
2021-07-13,OP10003418,OP10003446,-32817.86754952278,-10000,0.021299999207258224,0.021299999207258224,0.09759999811649323,0.09759999811649323,-0.0,-0.0,95.61861477896142
2021-07-14,OP10003418,OP10003446,-32817.86754952278,-10000,0.009200000204145908,0.009200000204145908,0.13300000131130219,0.13300000131130219,-0.0,-0.0,43.096132685408065
2021-07-15,OP10003418,OP10003446,-73274.4136691477,-10000,0.0210999995470047,0.0210999995470047,0.08089999854564667,0.08089999854564667,-0.0,-0.0,130.46742538320723
2021-07-16,OP10003418,OP10003446,-29203.2077210698,-10000,0.011599999852478504,0.011599999852478504,0.1145000010728836,0.1145000010728836,-0.0,-0.0,360.1068822011199
2021-07-19,OP10003418,OP10003446,-29203.2077210698,-10000,0.012799999676644802,0.012799999676644802,0.09480000287294388,0.09480000287294388,-0.0,-0.0,161.95613786902163
2021-07-20,OP10003418,OP10003446,-29203.2077210698,-10000,0.009200000204145908,0.009200000204145908,0.10220000147819519,0.10220000147819519,-0.0,-0.0,31.131546338613788
2021-07-21,OP10003418,OP10003446,-61686.15738438382,-10000,0.009499999694526196,0.009499999694526196,0.07199999690055847,0.07199999690055847,-0.0,-0.0,293.2390983425766
2021-07-22,OP10003418,OP10003446,-61686.15738438382,-10000,0.007699999958276749,0.007699999958276749,0.061900001019239426,0.061900001019239426,-0.0,-0.0,212.0350258353232
2021-07-23,OP10003418,OP10003446,-61686.15738438382,-10000,0.0031999999191612005,0.0031999999191612005,0.09939999878406525,0.09939999878406525,-0.0,-0.0,-97.41226700564317
2021-07-26,OP10003418,OP10003446,-144072.60057809058,-10000,0.000699999975040555,0.000699999975040555,0.26649999618530273,0.26649999618530273,-0.0,-0.0,-1516.784583998398
2021-07-27,OP10003418,OP10003446,-851659.022256761,-10000,0.0003000000142492354,0.0003000000142492354,0.4415999948978424,0.4415999948978424,-0.0,-0.0,-1693.370952543057
2021-08-26,OP10003317,OP10003233,-9882.964426451996,-10000,0.07909999787807465,0.0003000000142492354,0.1160999983549118,0.4415999948978424,778.7775756926798,-3254.999965429306,-205.58985216951365
2021-08-27,OP10003317,OP10003233,-9882.964426451996,-10000,0.09520000219345093,0.09520000219345093,0.10599999874830246,0.10599999874830246,-0.0,-0.0,-58.11577384849397
2021-08-30,OP10003317,OP10003233,-9882.964426451996,-10000,0.08900000154972076,0.08900000154972076,0.11230000108480453,0.11230000108480453,-0.0,-0.0,-1.725637559056075
2021-08-31,OP10003317,OP10003233,-9882.964426451996,-10000,0.07999999821186066,0.07999999821186066,0.10649999976158142,0.10649999976158142,-0.0,-0.0,146.94672605825178
2021-09-01,OP10003317,OP10003233,-9882.964426451996,-10000,0.12860000133514404,0.12860000133514404,0.06889999657869339,0.06889999657869339,-0.0,-0.0,-104.31207016398525
2021-09-02,OP10003317,OP10003233,-9882.964426451996,-10000,0.1298999935388565,0.1298999935388565,0.07000000029802322,0.07000000029802322,-0.0,-0.0,-23.847813897253552
2021-09-03,OP10003317,OP10003233,-9882.964426451996,-10000,0.13500000536441803,0.13500000536441803,0.0738999992609024,0.0738999992609024,-0.0,-0.0,-89.40322507530084
2021-09-06,OP10003317,OP10003233,-9882.964426451996,-10000,0.15800000727176666,0.15800000727176666,0.03799999877810478,0.03799999877810478,-0.0,-0.0,131.69180416932164
2021-09-07,OP10003317,OP10003233,-5391.207197322402,-10000,0.19300000369548798,0.19300000369548798,0.02239999920129776,0.02239999920129776,-0.0,-0.0,-189.9037238135146
2021-09-08,OP10003317,OP10003233,-3386.095974680749,-10000,0.16140000522136688,0.16140000522136688,0.024399999529123306,0.024399999529123306,-0.0,-0.0,150.3621359308031
2021-09-09,OP10003317,OP10003233,-3386.095974680749,-10000,0.15219999849796295,0.15219999849796295,0.02250000089406967,0.02250000089406967,-0.0,-0.0,50.15209208369022
2021-09-10,OP10003317,OP10003233,-3386.095974680749,-10000,0.19750000536441803,0.19750000536441803,0.00989999994635582,0.00989999994635582,-0.0,-0.0,-27.3901614263753
2021-09-13,OP10003317,OP10003233,-1909.6582573901376,-10000,0.1850000023841858,0.1850000023841858,0.010499999858438969,0.010499999858438969,-0.0,-0.0,36.326210654030255
2021-09-14,OP10003317,OP10003233,-1909.6582573901376,-10000,0.13369999825954437,0.13369999825954437,0.017999999225139618,0.017999999225139618,-0.0,-0.0,22.965482813763103
2021-09-15,OP10003317,OP10003233,-3959.1717942456758,-10000,0.09390000253915787,0.09390000253915787,0.024800000712275505,0.024800000712275505,-0.0,-0.0,8.004375600169354
2021-09-16,OP10003317,OP10003233,-3959.1717942456758,-10000,0.07699999958276749,0.07699999958276749,0.04600000008940697,0.04600000008940697,-0.0,-0.0,-145.08997874370527
2021-09-17,OP10003317,OP10003233,-9922.519850649924,-10000,0.09700000286102295,0.09700000286102295,0.014299999922513962,0.014299999922513962,-0.0,-0.0,237.81655280483997
2021-08-30,OP10003317,OP10003233,-8986.227705346551,-10000,0.08900000154972076,0.09700000286102295,0.11230000108480453,0.014299999922513962,-71.88983342643243,980.0000116229057,-196.31759447328332
2021-08-31,OP10003317,OP10003233,-8986.227705346551,-10000,0.07999999821186066,0.07999999821186066,0.10649999976158142,0.10649999976158142,-0.0,-0.0,138.87609257512108
2021-09-01,OP10003317,OP10003233,-8986.227705346551,-10000,0.12860000133514404,0.12860000133514404,0.06889999657869339,0.06889999657869339,-0.0,-0.0,-60.73066271749781
2021-09-02,OP10003317,OP10003233,-8986.227705346551,-10000,0.1298999935388565,0.1298999935388565,0.07000000029802322,0.07000000029802322,-0.0,-0.0,-22.682063151033795
2021-09-03,OP10003317,OP10003233,-8986.227705346551,-10000,0.13500000536441803,0.13500000536441803,0.0738999992609024,0.0738999992609024,-0.0,-0.0,-84.82985719324782
2021-09-06,OP10003317,OP10003233,-8986.227705346551,-10000,0.15800000727176666,0.15800000727176666,0.03799999877810478,0.03799999877810478,-0.0,-0.0,152.3167504651364
2021-09-07,OP10003317,OP10003233,-5391.207197322402,-10000,0.19300000369548798,0.19300000369548798,0.02239999920129776,0.02239999920129776,-0.0,-0.0,-158.51794178180444
2021-09-08,OP10003317,OP10003233,-3386.095974680749,-10000,0.16140000522136688,0.16140000522136688,0.024399999529123306,0.024399999529123306,-0.0,-0.0,150.3621359308031
2021-09-09,OP10003317,OP10003233,-3386.095974680749,-10000,0.15219999849796295,0.15219999849796295,0.02250000089406967,0.02250000089406967,-0.0,-0.0,50.15209208369022
2021-09-10,OP10003317,OP10003233,-3386.095974680749,-10000,0.19750000536441803,0.19750000536441803,0.00989999994635582,0.00989999994635582,-0.0,-0.0,-27.3901614263753
2021-09-13,OP10003317,OP10003233,-1909.6582573901376,-10000,0.1850000023841858,0.1850000023841858,0.010499999858438969,0.010499999858438969,-0.0,-0.0,36.326210654030255
2021-09-14,OP10003317,OP10003233,-1909.6582573901376,-10000,0.13369999825954437,0.13369999825954437,0.017999999225139618,0.017999999225139618,-0.0,-0.0,22.965482813763103
2021-09-15,OP10003317,OP10003233,-3959.1717942456758,-10000,0.09390000253915787,0.09390000253915787,0.024800000712275505,0.024800000712275505,-0.0,-0.0,8.004375600169354
2021-09-16,OP10003317,OP10003233,-3959.1717942456758,-10000,0.07699999958276749,0.07699999958276749,0.04600000008940697,0.04600000008940697,-0.0,-0.0,-145.08997874370527
2021-09-17,OP10003317,OP10003233,-9922.519850649924,-10000,0.09700000286102295,0.09700000286102295,0.014299999922513962,0.014299999922513962,-0.0,-0.0,237.81655280483997
2021-08-31,OP10003317,OP10003233,-9340.192841911141,-10000,0.07999999821186066,0.09700000286102295,0.10649999976158142,0.014299999922513962,-158.78332173656176,921.9999983906746,-199.97759398536124
2021-09-01,OP10003317,OP10003233,-9340.192841911141,-10000,0.12860000133514404,0.12860000133514404,0.06889999657869339,0.06889999657869339,-0.0,-0.0,-77.93336946007025
2021-09-02,OP10003317,OP10003233,-9340.192841911141,-10000,0.1298999935388565,0.1298999935388565,0.07000000029802322,0.07000000029802322,-0.0,-0.0,-23.14221506895378
2021-09-03,OP10003317,OP10003233,-9340.192841911141,-10000,0.13500000536441803,0.13500000536441803,0.0738999992609024,0.0738999992609024,-0.0,-0.0,-86.63508357556373
2021-09-06,OP10003317,OP10003233,-9340.192841911141,-10000,0.15800000727176666,0.15800000727176666,0.03799999877810478,0.03799999877810478,-0.0,-0.0,144.17555164901594
2021-09-07,OP10003317,OP10003233,-5391.207197322402,-10000,0.19300000369548798,0.19300000369548798,0.02239999920129776,0.02239999920129776,-0.0,-0.0,-170.90672029568714
2021-09-08,OP10003317,OP10003233,-3386.095974680749,-10000,0.16140000522136688,0.16140000522136688,0.024399999529123306,0.024399999529123306,-0.0,-0.0,150.3621359308031
2021-09-09,OP10003317,OP10003233,-3386.095974680749,-10000,0.15219999849796295,0.15219999849796295,0.02250000089406967,0.02250000089406967,-0.0,-0.0,50.15209208369022
2021-09-10,OP10003317,OP10003233,-3386.095974680749,-10000,0.19750000536441803,0.19750000536441803,0.00989999994635582,0.00989999994635582,-0.0,-0.0,-27.3901614263753
2021-09-13,OP10003317,OP10003233,-1909.6582573901376,-10000,0.1850000023841858,0.1850000023841858,0.010499999858438969,0.010499999858438969,-0.0,-0.0,36.326210654030255
2021-09-14,OP10003317,OP10003233,-1909.6582573901376,-10000,0.13369999825954437,0.13369999825954437,0.017999999225139618,0.017999999225139618,-0.0,-0.0,22.965482813763103
2021-09-15,OP10003317,OP10003233,-3959.1717942456758,-10000,0.09390000253915787,0.09390000253915787,0.024800000712275505,0.024800000712275505,-0.0,-0.0,8.004375600169354
2021-09-16,OP10003317,OP10003233,-3959.1717942456758,-10000,0.07699999958276749,0.07699999958276749,0.04600000008940697,0.04600000008940697,-0.0,-0.0,-145.08997874370527
2021-09-17,OP10003317,OP10003233,-9922.519850649924,-10000,0.09700000286102295,0.09700000286102295,0.014299999922513962,0.014299999922513962,-0.0,-0.0,237.81655280483997
2021-09-09,OP10003305,OP10003234,-6445.396457203217,-10000,0.07270000129938126,0.09700000286102295,0.05380000174045563,0.014299999922513962,-156.623143975438,395.00001817941666,-170.04539936748125
